"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0185,0.98956,-0.002999,1,0.0213,-0.2287,1,0
1.0184,0.9895,-0.0029719,1,0.02145,-0.22855,1,0
1.0183,0.98944,-0.0029448,1,0.0216,-0.2284,1,0
1.0182,0.98938,-0.0029178,1,0.02175,-0.22825,1,0
1.0181,0.98933,-0.0028907,1,0.0219,-0.2281,1,0
1.0181,0.98927,-0.0028636,1,0.02205,-0.22795,1,0
1.018,0.98921,-0.0028366,1,0.0222,-0.2278,1,0
1.0179,0.98916,-0.0028095,1,0.02235,-0.22765,1,0
1.0178,0.9891,-0.0027824,1,0.0225,-0.2275,1,0
1.0178,0.98904,-0.0027554,1,0.02265,-0.22735,1,0
1.0177,0.98898,-0.0027283,1,0.0228,-0.2272,1,0
1.0176,0.98893,-0.0027013,1,0.02295,-0.22705,1,0
1.0175,0.98887,-0.0026742,1,0.0231,-0.2269,1,0
1.0175,0.98881,-0.0026471,1,0.02325,-0.22675,1,0
1.0174,0.98876,-0.0026201,1,0.0234,-0.2266,1,0
1.0173,0.9887,-0.002593,1,0.02355,-0.22645,1,0
1.0172,0.98864,-0.0025659,1,0.0237,-0.2263,1,0
1.0171,0.98858,-0.0025389,1,0.02385,-0.22615,1,0
1.0171,0.98853,-0.0025118,1,0.024,-0.226,1,0
1.017,0.98847,-0.0024847,1,0.02415,-0.22585,1,0
1.0169,0.98841,-0.0024577,1,0.0243,-0.2257,1,0
1.0168,0.98836,-0.0024306,1,0.02445,-0.22555,1,0
1.0168,0.9883,-0.0024035,1,0.0246,-0.2254,1,0
1.0167,0.98824,-0.0023765,1,0.02475,-0.22525,1,0
1.0166,0.98818,-0.0023494,1,0.0249,-0.2251,1,0
1.0165,0.98813,-0.0023224,1,0.02505,-0.22495,1,0
1.0165,0.98807,-0.0022953,1,0.0252,-0.2248,1,0
1.0164,0.98801,-0.0022682,1,0.02535,-0.22465,1,0
1.0163,0.98796,-0.0022412,1,0.0255,-0.2245,1,0
1.0162,0.9879,-0.0022141,1,0.02565,-0.22435,1,0
1.0161,0.98784,-0.002187,1,0.0258,-0.2242,1,0
1.0161,0.98778,-0.00216,1,0.02595,-0.22405,1,0
1.016,0.98773,-0.0021329,1,0.0261,-0.2239,1,0
1.0159,0.98767,-0.0021058,1,0.02625,-0.22375,1,0
1.0158,0.98761,-0.0020788,1,0.0264,-0.2236,1,0
1.0158,0.98756,-0.0020517,1,0.02655,-0.22345,1,0
1.0157,0.9875,-0.0020247,1,0.0267,-0.2233,1,0
1.0156,0.98744,-0.0019976,1,0.02685,-0.22315,1,0
1.0155,0.98739,-0.0019705,1,0.027,-0.223,1,0
1.0154,0.98733,-0.0019435,1,0.02715,-0.22285,1,0
1.0154,0.98727,-0.0019164,1,0.0273,-0.2227,1,0
1.0153,0.98721,-0.0018893,1,0.02745,-0.22255,1,0
1.0152,0.98716,-0.0018623,1,0.0276,-0.2224,1,0
1.0151,0.9871,-0.0018352,1,0.02775,-0.22225,1,0
1.0151,0.98704,-0.0018081,1,0.0279,-0.2221,1,0
1.015,0.98699,-0.0017811,1,0.02805,-0.22195,1,0
1.0149,0.98693,-0.001754,1,0.0282,-0.2218,1,0
1.0148,0.98687,-0.001727,1,0.02835,-0.22165,1,0
