"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99997,1,-4.3584e-06,3.7725e-07,2.7202e-07,1,0.093,-0.907,1,0
0.99997,1,-4.4448e-06,3.8172e-07,2.7445e-07,1,0.094,-0.906,1,0
0.99997,1,-4.5311e-06,3.862e-07,2.7689e-07,1,0.095,-0.905,1,0
0.99997,1,-4.6174e-06,3.9067e-07,2.7932e-07,1,0.096,-0.904,1,0
0.99997,1,-4.7037e-06,3.9515e-07,2.8175e-07,1,0.097,-0.903,1,0
0.99997,1,-4.79e-06,3.9962e-07,2.8419e-07,1,0.098,-0.902,1,0
0.99997,1,-4.8763e-06,4.041e-07,2.8662e-07,1,0.099,-0.901,1,0
0.99997,1,-4.9626e-06,4.0857e-07,2.8906e-07,1,0.1,-0.9,1,0
0.99997,1,-5.0489e-06,4.1305e-07,2.9149e-07,1,0.101,-0.899,1,0
0.99997,1,-5.1352e-06,4.1752e-07,2.9392e-07,1,0.102,-0.898,1,0
0.99997,1,-5.2216e-06,4.22e-07,2.9636e-07,1,0.103,-0.897,1,0
0.99997,1,-5.3079e-06,4.2647e-07,2.9879e-07,1,0.104,-0.896,1,0
0.99997,1,-5.3942e-06,4.3095e-07,3.0123e-07,1,0.105,-0.895,1,0
0.99997,1,-5.4805e-06,4.3543e-07,3.0366e-07,1,0.106,-0.894,1,0
0.99997,1,-5.5668e-06,4.399e-07,3.0609e-07,1,0.107,-0.893,1,0
0.99997,1,-5.6531e-06,4.4438e-07,3.0853e-07,1,0.108,-0.892,1,0
0.99997,1,-5.7394e-06,4.4885e-07,3.1096e-07,1,0.109,-0.891,1,0
0.99996,1,-5.8257e-06,4.5333e-07,3.134e-07,1,0.11,-0.89,1,0
0.99996,1,-5.912e-06,4.578e-07,3.1583e-07,1,0.111,-0.889,1,0
0.99996,1,-5.9984e-06,4.6228e-07,3.1827e-07,1,0.112,-0.888,1,0
0.99996,1,-6.0847e-06,4.6675e-07,3.207e-07,1,0.113,-0.887,1,0
0.99996,1,-6.171e-06,4.7123e-07,3.2313e-07,1,0.114,-0.886,1,0
0.99996,1,-6.2573e-06,4.757e-07,3.2557e-07,1,0.115,-0.885,1,0
0.99996,1,-6.3436e-06,4.8018e-07,3.28e-07,1,0.116,-0.884,1,0
0.99996,1,-6.4299e-06,4.8465e-07,3.3044e-07,1,0.117,-0.883,1,0
0.99996,1,-6.5162e-06,4.8913e-07,3.3287e-07,1,0.118,-0.882,1,0
0.99996,1,-6.6025e-06,4.936e-07,3.353e-07,1,0.119,-0.881,1,0
0.99996,1,-6.6889e-06,4.9808e-07,3.3774e-07,1,0.12,-0.88,1,0
0.99996,1,-6.7752e-06,5.0255e-07,3.4017e-07,1,0.121,-0.879,1,0
0.99996,1,-6.8615e-06,5.0703e-07,3.4261e-07,1,0.122,-0.878,1,0
0.99996,1,-6.9478e-06,5.115e-07,3.4504e-07,1,0.123,-0.877,1,0
0.99996,1,-7.0341e-06,5.1598e-07,3.4748e-07,1,0.124,-0.876,1,0
0.99996,1,-7.1204e-06,5.2045e-07,3.4991e-07,1,0.125,-0.875,1,0
0.99995,1,-1.0476e-05,5.2835e-07,2.1728e-07,1,0.126,-0.874,1,0
0.99995,1,-1.0525e-05,5.209e-07,2.1659e-07,1,0.127,-0.873,1,0
0.99995,1,-1.0573e-05,5.1344e-07,2.159e-07,1,0.128,-0.872,1,0
0.99995,1,-1.0621e-05,5.0599e-07,2.1521e-07,1,0.129,-0.871,1,0
0.99995,1,-1.0669e-05,4.9853e-07,2.1452e-07,1,0.13,-0.87,1,0
0.99995,1,-1.0718e-05,4.9108e-07,2.1384e-07,1,0.131,-0.869,1,0
0.99995,1,-1.0766e-05,4.8362e-07,2.1315e-07,1,0.132,-0.868,1,0
0.99995,1,-1.0814e-05,4.7616e-07,2.1246e-07,1,0.133,-0.867,1,0
0.99995,1,-1.0862e-05,4.6871e-07,2.1177e-07,1,0.134,-0.866,1,0
0.99994,1,-1.0911e-05,4.6125e-07,2.1109e-07,1,0.135,-0.865,1,0
0.99994,1,-1.0959e-05,4.538e-07,2.104e-07,1,0.136,-0.864,1,0
0.99994,1,-1.1007e-05,4.4634e-07,2.0971e-07,1,0.137,-0.863,1,0
0.99994,1,-1.1056e-05,4.3889e-07,2.0902e-07,1,0.138,-0.862,1,0
0.99994,1,-1.1104e-05,4.3143e-07,2.0833e-07,1,0.139,-0.861,1,0
0.99994,1,-1.1152e-05,4.2398e-07,2.0765e-07,1,0.14,-0.86,1,0
0.99994,1,-1.12e-05,4.1652e-07,2.0696e-07,1,0.141,-0.859,1,0
0.99994,1,-1.1249e-05,4.0906e-07,2.0627e-07,1,0.142,-0.858,1,0
0.99994,1,-1.1297e-05,4.0161e-07,2.0558e-07,1,0.143,-0.857,1,0
0.99994,1,-1.1345e-05,3.9415e-07,2.0489e-07,1,0.144,-0.856,1,0
0.99994,1,-1.1393e-05,3.867e-07,2.0421e-07,1,0.145,-0.855,1,0
0.99994,1,-1.1442e-05,3.7924e-07,2.0352e-07,1,0.146,-0.854,1,0
0.99994,1,-1.149e-05,3.7179e-07,2.0283e-07,1,0.147,-0.853,1,0
0.99994,1,-1.1538e-05,3.6433e-07,2.0214e-07,1,0.148,-0.852,1,0
0.99994,1,-1.1586e-05,3.5688e-07,2.0145e-07,1,0.149,-0.851,1,0
0.99994,1,-1.1635e-05,3.4942e-07,2.0077e-07,1,0.15,-0.85,1,0
0.99994,1,-1.1683e-05,3.4196e-07,2.0008e-07,1,0.151,-0.849,1,0
0.99994,1,-1.1731e-05,3.3451e-07,1.9939e-07,1,0.152,-0.848,1,0
0.99994,1,-1.178e-05,3.2705e-07,1.987e-07,1,0.153,-0.847,1,0
0.99994,1,-1.1828e-05,3.196e-07,1.9801e-07,1,0.154,-0.846,1,0
0.99994,1,-1.1876e-05,3.1214e-07,1.9733e-07,1,0.155,-0.845,1,0
0.99993,1,-1.1924e-05,3.0469e-07,1.9664e-07,1,0.156,-0.844,1,0
0.99993,1,-1.1973e-05,2.9723e-07,1.9595e-07,1,0.157,-0.843,1,0
0.99993,1,-1.2021e-05,2.8978e-07,1.9526e-07,1,0.158,-0.842,1,0
0.99993,1,-1.2069e-05,2.8232e-07,1.9457e-07,1,0.159,-0.841,1,0
0.99993,1,-1.2117e-05,2.7486e-07,1.9389e-07,1,0.16,-0.84,1,0
0.99993,1,-1.2166e-05,2.6741e-07,1.932e-07,1,0.161,-0.839,1,0
0.99993,1,-1.2214e-05,2.5995e-07,1.9251e-07,1,0.162,-0.838,1,0
0.99993,1,-1.2262e-05,2.525e-07,1.9182e-07,1,0.163,-0.837,1,0
0.99993,1,-1.231e-05,2.4504e-07,1.9113e-07,1,0.164,-0.836,1,0
0.99993,1,-1.2359e-05,2.3759e-07,1.9045e-07,1,0.165,-0.835,1,0
0.99993,1,-1.2407e-05,2.3013e-07,1.8976e-07,1,0.166,-0.834,1,0
0.99993,1,-1.2455e-05,2.2268e-07,1.8907e-07,1,0.167,-0.833,1,0
0.99993,1,-1.2504e-05,2.1522e-07,1.8838e-07,1,0.168,-0.832,1,0
0.99993,1,-1.2552e-05,2.0776e-07,1.8769e-07,1,0.169,-0.831,1,0
0.99993,1,-1.26e-05,2.0031e-07,1.8701e-07,1,0.17,-0.83,1,0
0.99993,1,-1.2648e-05,1.9285e-07,1.8632e-07,1,0.171,-0.829,1,0
0.99993,1,-1.2697e-05,1.854e-07,1.8563e-07,1,0.172,-0.828,1,0
0.99993,1,-1.2745e-05,1.7794e-07,1.8494e-07,1,0.173,-0.827,1,0
0.99993,1,-1.2793e-05,1.7049e-07,1.8425e-07,1,0.174,-0.826,1,0
0.99993,1,-1.2841e-05,1.6303e-07,1.8357e-07,1,0.175,-0.825,1,0
0.99993,1,-1.289e-05,1.5558e-07,1.8288e-07,1,0.176,-0.824,1,0
0.99992,1,-1.2938e-05,1.4812e-07,1.8219e-07,1,0.177,-0.823,1,0
0.99992,1,-1.2986e-05,1.4066e-07,1.815e-07,1,0.178,-0.822,1,0
0.99992,1,-1.3034e-05,1.3321e-07,1.8081e-07,1,0.179,-0.821,1,0
0.99992,1,-1.3083e-05,1.2575e-07,1.8013e-07,1,0.18,-0.82,1,0
0.99992,1,-1.3131e-05,1.183e-07,1.7944e-07,1,0.181,-0.819,1,0
0.99992,1,-1.3179e-05,1.1084e-07,1.7875e-07,1,0.182,-0.818,1,0
0.99992,1,-1.3228e-05,1.0339e-07,1.7806e-07,1,0.183,-0.817,1,0
0.99992,1,-1.3276e-05,9.5931e-08,1.7737e-07,1,0.184,-0.816,1,0
0.99992,1,-1.3324e-05,8.8475e-08,1.7669e-07,1,0.185,-0.815,1,0
0.99992,1,-1.3372e-05,8.102e-08,1.76e-07,1,0.186,-0.814,1,0
0.99992,1,-1.3421e-05,7.3564e-08,1.7531e-07,1,0.187,-0.813,1,0
0.99992,1,-1.3469e-05,6.6108e-08,1.7462e-07,1,0.188,-0.812,1,0
0.99992,1,-1.3517e-05,5.8653e-08,1.7393e-07,1,0.189,-0.811,1,0
0.99992,1,-1.3565e-05,5.1197e-08,1.7325e-07,1,0.19,-0.81,1,0
0.99992,1,-1.3614e-05,4.3742e-08,1.7256e-07,1,0.191,-0.809,1,0
0.99992,1,-1.3662e-05,3.6287e-08,1.7187e-07,1,0.192,-0.808,1,0
0.99992,1,-1.371e-05,2.8831e-08,1.7118e-07,1,0.193,-0.807,1,0
0.99992,1,-1.3758e-05,2.1375e-08,1.7049e-07,1,0.194,-0.806,1,0
0.99992,1,-1.3807e-05,1.392e-08,1.6981e-07,1,0.195,-0.805,1,0
0.99992,1,-1.3855e-05,6.4642e-09,1.6912e-07,1,0.196,-0.804,1,0
0.99992,1,-1.3903e-05,-9.9173e-10,1.6843e-07,1,0.197,-0.803,1,0
0.99992,1,-1.3952e-05,-8.4472e-09,1.6774e-07,1,0.198,-0.802,1,0
0.99991,1,-1.4e-05,-1.5903e-08,1.6705e-07,1,0.199,-0.801,1,0
0.99991,1,-1.4048e-05,-2.3358e-08,1.6637e-07,1,0.2,-0.8,1,0
0.99991,1,-1.4096e-05,-3.0814e-08,1.6568e-07,1,0.201,-0.799,1,0
0.99991,1,-1.4145e-05,-3.827e-08,1.6499e-07,1,0.202,-0.798,1,0
0.99991,1,-1.4193e-05,-4.5725e-08,1.643e-07,1,0.203,-0.797,1,0
0.99991,1,-1.4241e-05,-5.318e-08,1.6361e-07,1,0.204,-0.796,1,0
0.99991,1,-1.4289e-05,-6.0636e-08,1.6293e-07,1,0.205,-0.795,1,0
0.99991,1,-1.4338e-05,-6.8091e-08,1.6224e-07,1,0.206,-0.794,1,0
0.99991,1,-1.4386e-05,-7.5547e-08,1.6155e-07,1,0.207,-0.793,1,0
0.99991,1,-1.4434e-05,-8.3003e-08,1.6086e-07,1,0.208,-0.792,1,0
0.99991,1,-1.4482e-05,-9.0458e-08,1.6017e-07,1,0.209,-0.791,1,0
0.99991,1,-1.4531e-05,-9.7914e-08,1.5949e-07,1,0.21,-0.79,1,0
0.99991,1,-1.4579e-05,-1.0537e-07,1.588e-07,1,0.211,-0.789,1,0
0.99991,1,-1.4627e-05,-1.1283e-07,1.5811e-07,1,0.212,-0.788,1,0
0.99991,1,-1.4676e-05,-1.2028e-07,1.5742e-07,1,0.213,-0.787,1,0
0.99991,1,-1.4724e-05,-1.2774e-07,1.5673e-07,1,0.214,-0.786,1,0
0.99991,1,-1.4772e-05,-1.3519e-07,1.5605e-07,1,0.215,-0.785,1,0
0.99991,1,-1.482e-05,-1.4265e-07,1.5536e-07,1,0.216,-0.784,1,0
0.99991,1,-1.4869e-05,-1.501e-07,1.5467e-07,1,0.217,-0.783,1,0
0.99991,1,-1.4917e-05,-1.5756e-07,1.5398e-07,1,0.218,-0.782,1,0
0.99991,1,-1.4965e-05,-1.6501e-07,1.5329e-07,1,0.219,-0.781,1,0
0.9999,1,-1.5013e-05,-1.7247e-07,1.5261e-07,1,0.22,-0.78,1,0
0.9999,1,-1.5062e-05,-1.7993e-07,1.5192e-07,1,0.221,-0.779,1,0
0.9999,1,-1.511e-05,-1.8738e-07,1.5123e-07,1,0.222,-0.778,1,0
0.9999,1,-1.5158e-05,-1.9484e-07,1.5054e-07,1,0.223,-0.777,1,0
0.9999,1,-1.5206e-05,-2.0229e-07,1.4985e-07,1,0.224,-0.776,1,0
0.9999,1,-1.5255e-05,-2.0975e-07,1.4917e-07,1,0.225,-0.775,1,0
0.9999,1,-1.5303e-05,-2.172e-07,1.4848e-07,1,0.226,-0.774,1,0
0.9999,1,-1.5351e-05,-2.2466e-07,1.4779e-07,1,0.227,-0.773,1,0
0.9999,1,-1.54e-05,-2.3211e-07,1.471e-07,1,0.228,-0.772,1,0
0.9999,1,-1.5448e-05,-2.3957e-07,1.4641e-07,1,0.229,-0.771,1,0
0.9999,1,-1.5496e-05,-2.4703e-07,1.4573e-07,1,0.23,-0.77,1,0
0.9999,1,-1.5544e-05,-2.5448e-07,1.4504e-07,1,0.231,-0.769,1,0
0.9999,1,-1.5593e-05,-2.6194e-07,1.4435e-07,1,0.232,-0.768,1,0
0.9999,1,-1.5641e-05,-2.6939e-07,1.4366e-07,1,0.233,-0.767,1,0
0.9999,1,-1.5689e-05,-2.7685e-07,1.4297e-07,1,0.234,-0.766,1,0
0.9999,1,-1.5737e-05,-2.843e-07,1.4229e-07,1,0.235,-0.765,1,0
0.9999,1,-1.5786e-05,-2.9176e-07,1.416e-07,1,0.236,-0.764,1,0
0.9999,1,-1.5834e-05,-2.9921e-07,1.4091e-07,1,0.237,-0.763,1,0
0.9999,1,-1.5882e-05,-3.0667e-07,1.4022e-07,1,0.238,-0.762,1,0
0.9999,1,-1.593e-05,-3.1413e-07,1.3953e-07,1,0.239,-0.761,1,0
0.9999,1,-1.5979e-05,-3.2158e-07,1.3885e-07,1,0.24,-0.76,1,0
0.99989,1,-1.6027e-05,-3.2904e-07,1.3816e-07,1,0.241,-0.759,1,0
0.99989,1,-1.6075e-05,-3.3649e-07,1.3747e-07,1,0.242,-0.758,1,0
0.99989,1,-1.6124e-05,-3.4395e-07,1.3678e-07,1,0.243,-0.757,1,0
0.99989,1,-1.6172e-05,-3.514e-07,1.361e-07,1,0.244,-0.756,1,0
0.99989,1,-1.622e-05,-3.5886e-07,1.3541e-07,1,0.245,-0.755,1,0
0.99989,1,-1.6268e-05,-3.6631e-07,1.3472e-07,1,0.246,-0.754,1,0
0.99989,1,-1.6317e-05,-3.7377e-07,1.3403e-07,1,0.247,-0.753,1,0
0.99989,1,-1.6365e-05,-3.8123e-07,1.3334e-07,1,0.248,-0.752,1,0
