"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,-4.9866e-09,2.5,2.5432e-10,3.0569e-10,1,0.135,0.135,0.2,0
1,-3.2892e-09,2.5,2.2509e-10,3.8202e-10,1,0.136,0.136,0.2,0
1,-1.5918e-09,2.5,1.9586e-10,4.5834e-10,1,0.137,0.137,0.2,0
1,1.0558e-10,2.5,1.6664e-10,5.3467e-10,1,0.138,0.138,0.2,0
1,1.803e-09,2.5,1.3741e-10,6.1099e-10,1,0.139,0.139,0.2,0
1,3.5004e-09,2.5,1.0818e-10,6.8732e-10,1,0.14,0.14,0.2,0
1,5.1978e-09,2.5,7.8952e-11,7.6365e-10,1,0.141,0.141,0.2,0
1,6.8952e-09,2.5,4.9724e-11,8.3997e-10,1,0.142,0.142,0.2,0
1,8.5926e-09,2.5,2.0497e-11,9.163e-10,1,0.143,0.143,0.2,0
1,1.029e-08,2.5,-8.7309e-12,9.9263e-10,1,0.144,0.144,0.2,0
1,1.1987e-08,2.5,-3.7959e-11,1.069e-09,1,0.145,0.145,0.2,0
1,1.3208e-08,2.5,-6.0788e-11,1.1241e-09,1,0.146,0.146,0.2,0
1,1.2048e-08,2.5,-5.162e-11,1.0732e-09,1,0.147,0.147,0.2,0
1,1.0887e-08,2.5,-4.2453e-11,1.0224e-09,1,0.148,0.148,0.2,0
1,9.7259e-09,2.5,-3.3286e-11,9.7157e-10,1,0.149,0.149,0.2,0
1,8.5651e-09,2.5,-2.4119e-11,9.2074e-10,1,0.15,0.15,0.2,0
1,7.4043e-09,2.5,-1.4952e-11,8.699e-10,1,0.151,0.151,0.2,0
1,6.2435e-09,2.5,-5.7846e-12,8.1906e-10,1,0.152,0.152,0.2,0
1,5.0827e-09,2.5,3.3826e-12,7.6822e-10,1,0.153,0.153,0.2,0
1,3.9219e-09,2.5,1.255e-11,7.1739e-10,1,0.154,0.154,0.2,0
1,2.7611e-09,2.5,2.1717e-11,6.6655e-10,1,0.155,0.155,0.2,0
1,1.6003e-09,2.5,3.0884e-11,6.1571e-10,1,0.156,0.156,0.2,0
1,4.3949e-10,2.5,4.0051e-11,5.6487e-10,1,0.157,0.157,0.2,0
1,-7.2132e-10,2.5,4.9218e-11,5.1404e-10,1,0.158,0.158,0.2,0
1,-1.8821e-09,2.5,5.8385e-11,4.632e-10,1,0.159,0.159,0.2,0
1,-3.0429e-09,2.5,6.7553e-11,4.1236e-10,1,0.16,0.16,0.2,0
1,-4.2037e-09,2.5,7.672e-11,3.6152e-10,1,0.161,0.161,0.2,0
1,-5.3645e-09,2.5,8.5887e-11,3.1069e-10,1,0.162,0.162,0.2,0
1,-6.5253e-09,2.5,9.5054e-11,2.5985e-10,1,0.163,0.163,0.2,0
1,-7.6861e-09,2.5,1.0422e-10,2.0901e-10,1,0.164,0.164,0.2,0
1,-8.8469e-09,2.5,1.1339e-10,1.5817e-10,1,0.165,0.165,0.2,0
1,-1.0008e-08,2.5,1.2256e-10,1.0734e-10,1,0.166,0.166,0.2,0
1,-1.2121e-08,2.5,1.4452e-10,1.4112e-11,1,0.167,0.167,0.2,0
1,-1.614e-08,2.5,1.9208e-10,-1.6389e-10,1,0.168,0.168,0.2,0
1,-2.0159e-08,2.5,2.3965e-10,-3.4189e-10,1,0.169,0.169,0.2,0
1,-2.4178e-08,2.5,2.8721e-10,-5.1989e-10,1,0.17,0.17,0.2,0
1,-2.8197e-08,2.5,3.3477e-10,-6.979e-10,1,0.171,0.171,0.2,0
1,-3.2216e-08,2.5,3.8233e-10,-8.759e-10,1,0.172,0.172,0.2,0
1,-3.6235e-08,2.5,4.2989e-10,-1.0539e-09,1,0.173,0.173,0.2,0
1,-4.0254e-08,2.5,4.7746e-10,-1.2319e-09,1,0.174,0.174,0.2,0
1,-4.4273e-08,2.5,5.2502e-10,-1.4099e-09,1,0.175,0.175,0.2,0
1,-4.8292e-08,2.5,5.7258e-10,-1.5879e-09,1,0.176,0.176,0.2,0
1,-5.2311e-08,2.5,6.2014e-10,-1.7659e-09,1,0.177,0.177,0.2,0
1,-5.633e-08,2.5,6.677e-10,-1.9439e-09,1,0.178,0.178,0.2,0
1,-6.0349e-08,2.5,7.1527e-10,-2.1219e-09,1,0.179,0.179,0.2,0
1,-6.4368e-08,2.5,7.6283e-10,-2.2999e-09,1,0.18,0.18,0.2,0
1,-6.8387e-08,2.5,8.1039e-10,-2.4779e-09,1,0.181,0.181,0.2,0
1,-7.2406e-08,2.5,8.5795e-10,-2.6559e-09,1,0.182,0.182,0.2,0
1,-7.6425e-08,2.5,9.0552e-10,-2.8339e-09,1,0.183,0.183,0.2,0
1,-8.0444e-08,2.5,9.5308e-10,-3.0119e-09,1,0.184,0.184,0.2,0
1,-8.4463e-08,2.5,1.0006e-09,-3.1899e-09,1,0.185,0.185,0.2,0
1,-8.8482e-08,2.5,1.0482e-09,-3.3679e-09,1,0.186,0.186,0.2,0
1,-9.2501e-08,2.5,1.0958e-09,-3.5459e-09,1,0.187,0.187,0.2,0
1,6.8275e-07,2.5,-4.0155e-09,5.0128e-08,1,0.188,0.188,0.2,0
1,5.9952e-07,2.5,-3.4639e-09,4.2744e-08,1,0.189,0.189,0.2,0
1,5.1628e-07,2.5,-2.9124e-09,3.536e-08,1,0.19,0.19,0.2,0
1,4.3305e-07,2.5,-2.3608e-09,2.7976e-08,1,0.191,0.191,0.2,0
1,3.4982e-07,2.5,-1.8093e-09,2.0592e-08,1,0.192,0.192,0.2,0
1,2.6658e-07,2.5,-1.2578e-09,1.3207e-08,1,0.193,0.193,0.2,0
1,1.8335e-07,2.5,-7.0621e-10,5.8233e-09,1,0.194,0.194,0.2,0
1,1.0012e-07,2.5,-1.5468e-10,-1.5607e-09,1,0.195,0.195,0.2,0
1,1.6884e-08,2.5,3.9686e-10,-8.9448e-09,1,0.196,0.196,0.2,0
1,-6.635e-08,2.5,9.484e-10,-1.6329e-08,1,0.197,0.197,0.2,0
1,-1.4235e-07,2.5,1.3876e-09,-2.2926e-08,1,0.198,0.198,0.2,0
1,-1.3878e-07,2.5,5.9079e-10,-2.0859e-08,1,0.199,0.199,0.2,0
1,-1.3521e-07,2.5,-2.06e-10,-1.8793e-08,1,0.2,0.2,0.2,0
1,-1.3164e-07,2.5,-1.0028e-09,-1.6727e-08,1,0.201,0.201,0.2,0
1,-1.2807e-07,2.5,-1.7996e-09,-1.466e-08,1,0.202,0.202,0.2,0
1,-1.245e-07,2.5,-2.5964e-09,-1.2594e-08,1,0.203,0.203,0.2,0
1,-1.2093e-07,2.5,-3.3932e-09,-1.0528e-08,1,0.204,0.204,0.2,0
1,-1.1736e-07,2.5,-4.1899e-09,-8.4615e-09,1,0.205,0.205,0.2,0
1,-1.1379e-07,2.5,-4.9867e-09,-6.3952e-09,1,0.206,0.206,0.2,0
1,-1.1022e-07,2.5,-5.7835e-09,-4.3289e-09,1,0.207,0.207,0.2,0
1,-1.0664e-07,2.5,-6.5803e-09,-2.2626e-09,1,0.208,0.208,0.2,0
1,-4.5204e-08,2.5,-8.276e-09,6.104e-09,1,0.209,0.209,0.2,0
1,4.5169e-08,2.5,-1.0421e-08,1.7621e-08,1,0.21,0.21,0.2,0
1,1.3554e-07,2.5,-1.2566e-08,2.9137e-08,1,0.211,0.211,0.2,0
1,2.2592e-07,2.5,-1.4711e-08,4.0654e-08,1,0.212,0.212,0.2,0
1,3.1629e-07,2.5,-1.6856e-08,5.2171e-08,1,0.213,0.213,0.2,0
1,4.0667e-07,2.5,-1.9002e-08,6.3687e-08,1,0.214,0.214,0.2,0
1,4.9704e-07,2.5,-2.1147e-08,7.5204e-08,1,0.215,0.215,0.2,0
1,5.8742e-07,2.5,-2.3292e-08,8.6721e-08,1,0.216,0.216,0.2,0
1,6.7779e-07,2.5,-2.5437e-08,9.8237e-08,1,0.217,0.217,0.2,0
1,7.6816e-07,2.5,-2.7582e-08,1.0975e-07,1,0.218,0.218,0.2,0
1,-2.9039e-06,2.5,6.0313e-07,-1.3664e-08,1,0.219,0.219,0.2,0
1,-2.1271e-06,2.5,4.19e-07,-5.2525e-08,1,0.22,0.22,0.2,0
1,-1.3504e-06,2.5,2.3487e-07,-9.1387e-08,1,0.221,0.221,0.2,0
1,-5.7369e-07,2.5,5.0744e-08,-1.3025e-07,1,0.222,0.222,0.2,0
1,2.0303e-07,2.5,-1.3338e-07,-1.6911e-07,1,0.223,0.223,0.2,0
0.99999,9.14e-07,2.5,-3.0586e-07,-2.0203e-07,1,0.224,0.224,0.2,0
1,1.1292e-07,2.5,-2.1047e-07,-9.8436e-08,1,0.225,0.225,0.2,0
1,-6.8817e-07,2.5,-1.1507e-07,5.1633e-09,1,0.226,0.226,0.2,0
1,-1.4893e-06,2.5,-1.967e-08,1.0876e-07,1,0.227,0.227,0.2,0
1,-2.2904e-06,2.5,7.5728e-08,2.1236e-07,1,0.228,0.228,0.2,0
1,-3.0915e-06,2.5,1.7113e-07,3.1596e-07,1,0.229,0.229,0.2,0
1,-5.2074e-06,2.5,4.9946e-07,5.3828e-07,1,0.23,0.23,0.2,0
1,-7.5863e-06,2.5,8.7439e-07,7.8434e-07,1,0.231,0.231,0.2,0
1,-9.9652e-06,2.5,1.2493e-06,1.0304e-06,1,0.232,0.232,0.2,0
1,-1.2344e-05,2.5,1.6242e-06,1.2765e-06,1,0.233,0.233,0.2,0
1,-1.4723e-05,2.5,1.9992e-06,1.5225e-06,1,0.234,0.234,0.2,0
0.99984,0.00014977,2.4999,-8.9736e-07,1.4576e-06,1,0.235,0.235,0.2,0
0.99989,0.00010109,2.4999,-9.1545e-07,5.947e-07,1,0.236,0.236,0.2,0
0.99994,5.24e-05,2.5,-9.3355e-07,-2.6817e-07,1,0.237,0.237,0.2,0
0.99998,3.7128e-06,2.5,-9.5165e-07,-1.131e-06,1,0.238,0.238,0.2,0
1,-4.4973e-05,2.5,-9.6974e-07,-1.9939e-06,1,0.239,0.239,0.2,0
1,-5.706e-05,2.5001,-2.8893e-07,-1.2381e-06,1,0.24,0.24,0.2,0
1,-1.7903e-05,2.5,1.3704e-06,1.7838e-06,1,0.241,0.241,0.2,0
0.99998,2.1253e-05,2.5,3.0297e-06,4.8056e-06,1,0.242,0.242,0.2,0
0.99995,6.041e-05,2.4999,4.689e-06,7.8275e-06,1,0.243,0.243,0.2,0
