"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0004,0.0014253,2.4993,6.9581e-06,4.6094e-05,1,0.089,0.089,0.2,0
1.0003,0.001428,2.4993,6.8022e-06,4.5933e-05,1,0.09,0.09,0.2,0
1.0003,0.0014307,2.4993,6.6463e-06,4.5772e-05,1,0.091,0.091,0.2,0
1.0003,0.0014334,2.4993,6.4904e-06,4.5611e-05,1,0.092,0.092,0.2,0
1.0003,0.0014361,2.4993,6.3345e-06,4.545e-05,1,0.093,0.093,0.2,0
1.0002,0.0014388,2.4993,6.1787e-06,4.5288e-05,1,0.094,0.094,0.2,0
1.0002,0.0014415,2.4992,6.0228e-06,4.5127e-05,1,0.095,0.095,0.2,0
1.0002,0.0014442,2.4992,5.8669e-06,4.4966e-05,1,0.096,0.096,0.2,0
1.0002,0.0014469,2.4992,5.711e-06,4.4805e-05,1,0.097,0.097,0.2,0
1.0001,0.0014496,2.4992,5.5551e-06,4.4644e-05,1,0.098,0.098,0.2,0
1.0001,0.0014523,2.4992,5.3992e-06,4.4482e-05,1,0.099,0.099,0.2,0
1.0001,0.001455,2.4992,5.2434e-06,4.4321e-05,1,0.1,0.1,0.2,0
1.0001,0.0014577,2.4992,5.0875e-06,4.416e-05,1,0.101,0.101,0.2,0
1,0.0014604,2.4991,4.9316e-06,4.3999e-05,1,0.102,0.102,0.2,0
1,0.0014631,2.4991,4.7757e-06,4.3838e-05,1,0.103,0.103,0.2,0
0.99999,0.0014658,2.4991,4.6198e-06,4.3676e-05,1,0.104,0.104,0.2,0
0.99996,0.0014685,2.4991,4.4639e-06,4.3515e-05,1,0.105,0.105,0.2,0
0.99994,0.0014712,2.4991,4.3081e-06,4.3354e-05,1,0.106,0.106,0.2,0
0.99991,0.0014739,2.4991,4.1522e-06,4.3193e-05,1,0.107,0.107,0.2,0
0.99989,0.0014766,2.4991,3.9963e-06,4.3032e-05,1,0.108,0.108,0.2,0
0.99986,0.0014793,2.499,3.8404e-06,4.287e-05,1,0.109,0.109,0.2,0
0.99984,0.0014819,2.499,3.6845e-06,4.2709e-05,1,0.11,0.11,0.2,0
0.99981,0.0014846,2.499,3.5286e-06,4.2548e-05,1,0.111,0.111,0.2,0
0.99979,0.0014873,2.499,3.3728e-06,4.2387e-05,1,0.112,0.112,0.2,0
0.99976,0.00149,2.499,3.2169e-06,4.2226e-05,1,0.113,0.113,0.2,0
0.99974,0.0014927,2.499,3.061e-06,4.2064e-05,1,0.114,0.114,0.2,0
0.99971,0.0014954,2.499,2.9051e-06,4.1903e-05,1,0.115,0.115,0.2,0
0.99969,0.0014981,2.4989,2.7492e-06,4.1742e-05,1,0.116,0.116,0.2,0
0.99966,0.0015008,2.4989,2.5933e-06,4.1581e-05,1,0.117,0.117,0.2,0
0.99964,0.0015035,2.4989,2.4375e-06,4.142e-05,1,0.118,0.118,0.2,0
0.99961,0.0015062,2.4989,2.2816e-06,4.1258e-05,1,0.119,0.119,0.2,0
0.99959,0.0015089,2.4989,2.1257e-06,4.1097e-05,1,0.12,0.12,0.2,0
0.99956,0.0015116,2.4989,1.9698e-06,4.0936e-05,1,0.121,0.121,0.2,0
0.99954,0.0015143,2.4989,1.8139e-06,4.0775e-05,1,0.122,0.122,0.2,0
0.99951,0.001517,2.4988,1.658e-06,4.0614e-05,1,0.123,0.123,0.2,0
0.99949,0.0015197,2.4988,1.5022e-06,4.0452e-05,1,0.124,0.124,0.2,0
0.99946,0.0015224,2.4988,1.3463e-06,4.0291e-05,1,0.125,0.125,0.2,0
0.99944,0.0015251,2.4988,1.1904e-06,4.013e-05,1,0.126,0.126,0.2,0
0.99942,0.0015278,2.4988,1.0345e-06,3.9969e-05,1,0.127,0.127,0.2,0
0.99939,0.0015305,2.4988,8.7862e-07,3.9808e-05,1,0.128,0.128,0.2,0
0.99937,0.0015332,2.4988,7.2274e-07,3.9646e-05,1,0.129,0.129,0.2,0
0.99934,0.0015359,2.4987,5.6686e-07,3.9485e-05,1,0.13,0.13,0.2,0
0.99932,0.0015386,2.4987,4.1098e-07,3.9324e-05,1,0.131,0.131,0.2,0
0.99929,0.0015412,2.4987,2.5509e-07,3.9163e-05,1,0.132,0.132,0.2,0
0.99927,0.0015439,2.4987,9.9209e-08,3.9002e-05,1,0.133,0.133,0.2,0
0.99924,0.0015466,2.4987,-5.6675e-08,3.884e-05,1,0.134,0.134,0.2,0
0.99922,0.0015493,2.4987,-2.1256e-07,3.8679e-05,1,0.135,0.135,0.2,0
0.99919,0.001552,2.4987,-3.6844e-07,3.8518e-05,1,0.136,0.136,0.2,0
0.99917,0.0015547,2.4986,-5.2432e-07,3.8357e-05,1,0.137,0.137,0.2,0
0.99914,0.0015574,2.4986,-6.8021e-07,3.8196e-05,1,0.138,0.138,0.2,0
0.99912,0.0015601,2.4986,-8.3609e-07,3.8034e-05,1,0.139,0.139,0.2,0
0.99909,0.0015628,2.4986,-9.9197e-07,3.7873e-05,1,0.14,0.14,0.2,0
0.99907,0.0015655,2.4986,-1.1479e-06,3.7712e-05,1,0.141,0.141,0.2,0
0.99904,0.0015682,2.4986,-1.3037e-06,3.7551e-05,1,0.142,0.142,0.2,0
0.99902,0.0015709,2.4986,-1.4596e-06,3.739e-05,1,0.143,0.143,0.2,0
0.99899,0.0015736,2.4985,-1.6155e-06,3.7229e-05,1,0.144,0.144,0.2,0
0.99897,0.0015763,2.4985,-1.7714e-06,3.7067e-05,1,0.145,0.145,0.2,0
0.99894,0.001579,2.4985,-1.9273e-06,3.6906e-05,1,0.146,0.146,0.2,0
0.99892,0.0015817,2.4985,-2.0832e-06,3.6745e-05,1,0.147,0.147,0.2,0
0.99889,0.0015844,2.4985,-2.239e-06,3.6584e-05,1,0.148,0.148,0.2,0
0.99887,0.0015871,2.4985,-2.3949e-06,3.6423e-05,1,0.149,0.149,0.2,0
0.99884,0.0015898,2.4985,-2.5508e-06,3.6261e-05,1,0.15,0.15,0.2,0
0.99882,0.0015925,2.4984,-2.7067e-06,3.61e-05,1,0.151,0.151,0.2,0
0.99879,0.0015952,2.4984,-2.8626e-06,3.5939e-05,1,0.152,0.152,0.2,0
0.99877,0.0015978,2.4984,-3.0185e-06,3.5778e-05,1,0.153,0.153,0.2,0
0.99874,0.0016005,2.4984,-3.1743e-06,3.5617e-05,1,0.154,0.154,0.2,0
0.99872,0.0016032,2.4984,-3.3302e-06,3.5455e-05,1,0.155,0.155,0.2,0
0.99869,0.0016059,2.4984,-3.4861e-06,3.5294e-05,1,0.156,0.156,0.2,0
0.99867,0.0016086,2.4984,-3.642e-06,3.5133e-05,1,0.157,0.157,0.2,0
0.99864,0.0016113,2.4983,-3.7979e-06,3.4972e-05,1,0.158,0.158,0.2,0
0.99862,0.001614,2.4983,-3.9538e-06,3.4811e-05,1,0.159,0.159,0.2,0
0.99859,0.0016167,2.4983,-4.1096e-06,3.4649e-05,1,0.16,0.16,0.2,0
0.99857,0.0016194,2.4983,-4.2655e-06,3.4488e-05,1,0.161,0.161,0.2,0
